45.415,0.000,45.415,0.224,0.127,0.109,1663.575,885.347,30711279.668,132802.060,30844081.729,1290.813
45.720,0.000,45.720,0.224,0.127,0.109,1663.575,885.347,30712943.244,133687.407,30846630.651,1290.809
46.025,0.000,46.025,0.224,0.127,0.109,1663.575,885.347,30714606.819,134572.754,30849179.574,1290.805
46.330,0.000,46.330,0.224,0.127,0.109,1663.575,885.347,30716270.395,135458.102,30851728.496,1290.801
46.634,0.000,46.634,0.224,0.127,0.109,1663.575,885.347,30717933.970,136343.449,30854277.419,1290.797
46.939,0.000,46.939,0.224,0.127,0.109,1663.575,885.347,30719597.546,137228.796,30856826.341,1290.793
47.244,0.000,47.244,0.224,0.127,0.109,1663.575,885.347,30721261.121,138114.143,30859375.264,1290.789
47.549,0.000,47.549,0.224,0.127,0.109,1663.575,885.347,30722924.697,138999.490,30861924.187,1290.786
47.854,0.000,47.854,0.224,0.127,0.109,1663.575,885.347,30724588.272,139884.837,30864473.109,1290.782
48.158,0.000,48.158,0.224,0.127,0.109,1663.575,885.347,30726251.848,140770.184,30867022.032,1290.778
48.463,0.000,48.463,0.224,0.127,0.109,1663.575,885.347,30727915.423,141655.531,30869570.954,1290.775
48.768,0.000,48.768,0.224,0.127,0.109,1663.575,885.347,30729578.999,142540.878,30872119.877,1290.771
49.073,0.000,49.073,0.224,0.127,0.109,1663.575,885.347,30731242.574,143426.225,30874668.799,1290.768
49.378,0.000,49.378,0.224,0.127,0.109,1663.575,885.347,30732906.150,144311.572,30877217.722,1290.764
49.682,0.000,49.682,0.224,0.127,0.109,1663.575,885.347,30734569.725,145196.919,30879766.645,1290.761
49.987,0.000,49.987,0.224,0.127,0.109,1663.575,885.347,30736233.301,146082.266,30882315.567,1290.758
50.292,0.000,50.292,0.224,0.127,0.109,1663.575,885.347,30737896.876,146967.613,30884864.490,1290.754
50.597,0.000,50.597,0.224,0.127,0.109,1663.575,885.347,30739560.452,147852.961,30887413.412,1290.751
50.902,0.000,50.902,0.224,0.127,0.109,1663.575,885.347,30741224.027,148738.308,30889962.335,1290.748
51.206,0.000,51.206,0.224,0.127,0.109,1663.575,885.347,30742887.603,149623.655,30892511.257,1290.744
51.511,0.000,51.511,0.224,0.127,0.109,1663.575,885.347,30744551.178,150509.002,30895060.180,1290.741
51.816,0.000,51.816,0.224,0.127,0.109,1663.575,885.347,30746214.754,151394.349,30897609.102,1290.738
52.121,0.000,52.121,0.224,0.127,0.109,1663.575,885.347,30747878.329,152279.696,30900158.025,1290.735
52.426,0.000,52.426,0.224,0.127,0.109,1663.575,885.347,30749541.905,153165.043,30902706.948,1290.732
52.730,0.000,52.730,0.224,0.127,0.109,1663.575,885.347,30751205.480,154050.390,30905255.870,1290.729
53.035,0.000,53.035,0.224,0.127,0.109,1663.575,885.347,30752869.056,154935.737,30907804.793,1290.726
53.340,0.000,53.340,0.224,0.127,0.109,1663.575,885.347,30754532.631,155821.084,30910353.715,1290.723
53.645,0.000,53.645,0.224,0.127,0.109,1663.575,885.347,30756196.207,156706.431,30912902.638,1290.720
53.950,0.000,53.950,0.224,0.127,0.109,1663.575,885.347,30757859.782,157591.778,30915451.560,1290.717
54.254,0.000,54.254,0.224,0.127,0.109,1663.575,885.347,30759523.358,158477.125,30918000.483,1290.714
54.559,0.000,54.559,0.224,0.127,0.109,1663.575,885.347,30761186.933,159362.472,30920549.406,1290.711
54.864,0.000,54.864,0.224,0.127,0.109,1663.575,885.347,30762850.509,160247.819,30923098.328,1290.709
55.169,0.000,55.169,0.224,0.127,0.109,1663.575,885.347,30764514.084,161133.167,30925647.251,1290.706
55.474,0.000,55.474,0.224,0.127,0.109,1663.575,885.347,30766177.660,162018.514,30928196.173,1290.703
55.778,0.000,55.778,0.224,0.127,0.109,1663.575,885.347,30767841.235,162903.861,30930745.096,1290.700
56.083,0.000,56.083,0.224,0.127,0.109,1663.575,885.347,30769504.811,163789.208,30933294.018,1290.698
56.388,0.000,56.388,0.224,0.127,0.109,1663.575,885.347,30771168.386,164674.555,30935842.941,1290.695
56.693,0.000,56.693,0.224,0.127,0.109,1663.575,885.347,30772831.962,165559.902,30938391.864,1290.693
56.998,0.000,56.998,0.224,0.127,0.109,1663.575,885.347,30774495.537,166445.249,30940940.786,1290.690
57.302,0.000,57.302,0.224,0.127,0.109,1663.575,885.347,30776159.113,167330.596,30943489.709,1290.687
57.607,0.000,57.607,0.224,0.127,0.109,1663.575,885.347,30777822.688,168215.943,30946038.631,1290.685
57.912,0.000,57.912,0.224,0.127,0.109,1663.575,885.347,30779486.264,169101.290,30948587.554,1290.682
58.217,0.000,58.217,0.224,0.127,0.109,1663.575,885.347,30781149.839,169986.637,30951136.476,1290.680
58.522,0.000,58.522,0.224,0.127,0.109,1663.575,885.347,30782813.415,170871.984,30953685.399,1290.677
58.826,0.000,58.826,0.224,0.127,0.109,1663.575,885.347,30784476.990,171757.331,30956234.322,1290.675
59.131,0.000,59.131,0.224,0.127,0.109,1663.575,885.347,30786140.566,172642.678,30958783.244,1290.673
59.436,0.000,59.436,0.224,0.127,0.109,1663.575,885.347,30787804.141,173528.025,30961332.167,1290.670
59.741,0.000,59.741,0.224,0.127,0.109,1663.575,885.347,30789467.717,174413.373,30963881.089,1290.668
60.046,0.000,60.046,0.224,0.127,0.109,1663.575,885.347,30791131.292,175298.720,30966430.012,1290.665
60.350,0.000,60.350,0.224,0.127,0.109,1663.575,885.347,30792794.868,176184.067,30968978.934,1290.663
60.655,0.000,60.655,0.224,0.127,0.109,1663.575,885.347,30794458.443,177069.414,30971527.857,1290.661
60.960,0.000,60.960,0.224,0.127,0.109,1663.575,885.347,30796122.019,177954.761,30974076.780,1290.659
61.265,0.000,61.265,0.224,0.127,0.109,1663.575,885.347,30797785.594,178840.108,30976625.702,1290.656
61.570,0.000,61.570,0.224,0.127,0.109,1663.575,885.347,30799449.170,179725.455,30979174.625,1290.654
61.874,0.000,61.874,0.224,0.127,0.109,1663.575,885.347,30801112.745,180610.802,30981723.547,1290.652
62.179,0.000,62.179,0.224,0.127,0.109,1663.575,885.347,30802776.321,181496.149,30984272.470,1290.650
62.484,0.000,62.484,0.224,0.127,0.109,1663.575,885.347,30804439.896,182381.496,30986821.392,1290.648
62.789,0.000,62.789,0.224,0.127,0.109,1663.575,885.347,30806103.472,183266.843,30989370.315,1290.645
63.094,0.000,63.094,0.224,0.127,0.109,1663.575,885.347,30807767.047,184152.190,30991919.238,1290.643
63.398,0.000,63.398,0.224,0.127,0.109,1663.575,885.347,30809430.623,185037.537,30994468.160,1290.641
63.703,0.000,63.703,0.224,0.127,0.109,1663.575,885.347,30811094.198,185922.884,30997017.083,1290.639
64.008,0.000,64.008,0.224,0.127,0.109,1663.575,885.347,30812757.774,186808.232,30999566.005,1290.637
64.313,0.000,64.313,0.224,0.127,0.109,1663.575,885.347,30814421.349,187693.579,31002114.928,1290.635
64.618,0.000,64.618,0.224,0.127,0.109,1663.575,885.347,30816084.925,188578.926,31004663.850,1290.633
64.922,0.000,64.922,0.224,0.127,0.109,1663.575,885.347,30817748.500,189464.273,31007212.773,1290.631
65.227,0.000,65.227,0.224,0.127,0.109,1663.575,885.347,30819412.076,190349.620,31009761.696,1290.629
65.532,0.000,65.532,0.224,0.127,0.109,1663.575,885.347,30821075.651,191234.967,31012310.618,1290.627
65.837,0.000,65.837,0.224,0.127,0.109,1663.575,885.347,30822739.227,192120.314,31014859.541,1290.625
66.142,0.000,66.142,0.224,0.127,0.109,1663.575,885.347,30824402.802,193005.661,31017408.463,1290.623
66.446,0.000,66.446,0.224,0.127,0.109,1663.575,885.347,30826066.378,193891.008,31019957.386,1290.621
66.751,0.000,66.751,0.224,0.127,0.109,1663.575,885.347,30827729.953,194776.355,31022506.308,1290.619
67.056,0.000,67.056,0.224,0.127,0.109,1663.575,885.347,30829393.529,195661.702,31025055.231,1290.618
67.361,0.000,67.361,0.224,0.127,0.109,1663.575,885.347,30831057.104,196547.049,31027604.153,1290.616
67.666,0.000,67.666,0.224,0.127,0.109,1663.575,885.347,30832720.680,197432.396,31030153.076,1290.614
67.970,0.000,67.970,0.224,0.127,0.109,1663.575,885.347,30834384.255,198317.743,31032701.999,1290.612
68.275,0.000,68.275,0.224,0.127,0.109,1663.575,885.347,30836047.831,199203.090,31035250.921,1290.610
68.580,0.000,68.580,0.224,0.127,0.109,1663.575,885.347,30837711.406,200088.438,31037799.844,1290.608
68.885,0.000,68.885,0.224,0.127,0.109,1663.575,885.347,30839374.982,200973.785,31040348.766,1290.607
69.190,0.000,69.190,0.224,0.127,0.109,1663.575,885.347,30841038.557,201859.132,31042897.689,1290.605
69.494,0.000,69.494,0.224,0.127,0.109,1663.575,885.347,30842702.133,202744.479,31045446.611,1290.603
69.799,0.000,69.799,0.224,0.127,0.109,1663.575,885.347,30844365.708,203629.826,31047995.534,1290.601
70.104,0.000,70.104,0.224,0.127,0.109,1663.575,885.347,30846029.284,204515.173,31050544.457,1290.600
70.409,0.000,70.409,0.224,0.127,0.109,1663.575,885.347,30847692.859,205400.520,31053093.379,1290.598
70.714,0.000,70.714,0.224,0.127,0.109,1663.575,885.347,30849356.435,206285.867,31055642.302,1290.596
71.018,0.000,71.018,0.224,0.127,0.109,1663.575,885.347,30851020.010,207171.214,31058191.224,1290.595
71.323,0.000,71.323,0.224,0.127,0.109,1663.575,885.347,30852683.586,208056.561,31060740.147,1290.593
71.628,0.000,71.628,0.224,0.127,0.109,1663.575,885.347,30854347.161,208941.908,31063289.069,1290.591
71.933,0.000,71.933,0.224,0.127,0.109,1663.575,885.347,30856010.737,209827.255,31065837.992,1290.590
72.238,0.000,72.238,0.224,0.127,0.109,1663.575,885.347,30857674.312,210712.602,31068386.915,1290.588
72.542,0.000,72.542,0.224,0.127,0.109,1663.575,885.347,30859337.888,211597.949,31070935.837,1290.587
72.847,0.000,72.847,0.224,0.127,0.109,1663.575,885.347,30861001.463,212483.297,31073484.760,1290.585
73.152,0.000,73.152,0.224,0.127,0.109,1663.575,885.347,30862665.039,213368.644,31076033.682,1290.583
73.457,0.000,73.457,0.224,0.127,0.109,1663.575,885.347,30864328.614,214253.991,31078582.605,1290.582
73.762,0.000,73.762,0.224,0.127,0.109,1663.575,885.347,30865992.190,215139.338,31081131.527,1290.580
74.066,0.000,74.066,0.224,0.127,0.109,1663.575,885.347,30867655.765,216024.685,31083680.450,1290.579
74.371,0.000,74.371,0.224,0.127,0.109,1663.575,885.347,30869319.341,216910.032,31086229.373,1290.577
74.676,0.000,74.676,0.224,0.127,0.109,1663.575,885.347,30870982.916,217795.379,31088778.295,1290.576
74.981,0.000,74.981,0.224,0.127,0.109,1663.575,885.347,30872646.492,218680.726,31091327.218,1290.574
75.286,0.000,75.286,0.224,0.127,0.109,1663.575,885.347,30874310.067,219566.073,31093876.140,1290.573
75.590,0.000,75.590,0.224,0.127,0.109,1663.575,885.347,30875973.643,220451.420,31096425.063,1290.571
75.895,0.000,75.895,0.224,0.127,0.109,1663.575,885.347,30877637.218,221336.767,31098973.985,1290.570
76.200,0.000,76.200,0.224,0.127,0.109,1663.575,885.347,30879300.794,222222.114,31101522.908,1290.568
76.505,0.000,76.505,0.224,0.127,0.109,1663.575,885.347,30880964.369,223107.461,31104071.831,1290.567
